date,Q_total,Q_sensible,Q_latent,outdoor_air_flow,heating_setpoint,cooling_setpoint,humidifying_setpoint,dehumidifying_setpoint,state
2001-07-09 09:30:00,-1023.4516012945396,-1023.4516012945396,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 10:30:00,-1429.9924001941845,-1429.9924001941845,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 11:30:00,-1739.3768183500097,-1739.3768183500097,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 12:30:00,-1975.0586030416898,-1975.0586030416898,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 13:30:00,-2129.1662049672204,-2129.1662049672204,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 14:30:00,-2215.1864395372622,-2215.1864395372622,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 15:30:00,-2291.5978984492367,-2291.5978984492367,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 16:30:00,-2189.4212893531085,-2189.4212893531085,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 17:30:00,-1966.2349229979982,-1966.2349229979982,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 18:30:00,-1670.2824027958386,-1670.2824027958386,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 19:30:00,-1314.9926800476633,-1314.9926800476633,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 20:30:00,-923.1537512558198,-923.1537512558198,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 21:30:00,-631.5801624000969,-631.5801624000969,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 22:30:00,-414.5186790091111,-414.5186790091111,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-09 23:30:00,-232.5067322224886,-232.5067322224886,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 00:30:00,-74.59411220363745,-74.59411220363745,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 08:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-10 09:30:00,-569.8709237638877,-569.8709237638877,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 10:30:00,-1031.0773830502467,-1031.0773830502467,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 11:30:00,-1407.2376124406119,-1407.2376124406119,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 12:30:00,-1637.3642311158064,-1637.3642311158064,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 13:30:00,-1783.0294776222627,-1783.0294776222627,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 14:30:00,-1878.8022436587626,-1878.8022436587626,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 15:30:00,-1921.453294930846,-1921.453294930846,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 16:30:00,-1860.1738767733777,-1860.1738767733777,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 17:30:00,-1689.4351375415745,-1689.4351375415745,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 18:30:00,-1427.8912969545627,-1427.8912969545627,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 19:30:00,-1100.5543009415333,-1100.5543009415333,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 20:30:00,-705.4435406264683,-705.4435406264683,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 21:30:00,-411.9357842387044,-411.9357842387044,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 22:30:00,-188.6350653385207,-188.6350653385207,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-10 23:30:00,-4.476957496422074,-4.476957496422074,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 08:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-11 09:30:00,-146.54543845990793,-146.54543845990793,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 10:30:00,-767.0271909685207,-767.0271909685207,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 11:30:00,-1187.945357782798,-1187.945357782798,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 12:30:00,-1465.1871696402368,-1465.1871696402368,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 13:30:00,-1628.4023796966712,-1628.4023796966712,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 14:30:00,-1734.7117553115522,-1734.7117553115522,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 15:30:00,-1774.7548324215268,-1774.7548324215268,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 16:30:00,-1708.5789682720015,-1708.5789682720015,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 17:30:00,-1531.4474076924007,-1531.4474076924007,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 18:30:00,-1272.4859526230439,-1272.4859526230439,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 19:30:00,-931.9232231214291,-931.9232231214291,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 20:30:00,-542.717563251611,-542.717563251611,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 21:30:00,-265.5801839576916,-265.5801839576916,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 22:30:00,-58.11920017246575,-58.11920017246575,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-11 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 08:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-12 09:30:00,-295.078027158831,-295.078027158831,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 10:30:00,-880.2670753441789,-880.2670753441789,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 11:30:00,-1364.6766294520885,-1364.6766294520885,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 12:30:00,-1639.840000903555,-1639.840000903555,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 13:30:00,-1866.4970844858353,-1866.4970844858353,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 14:30:00,-1944.93709832078,-1944.93709832078,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 15:30:00,-1982.5357192508227,-1982.5357192508227,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 16:30:00,-1856.912625049984,-1856.912625049984,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 17:30:00,-1645.1608819355688,-1645.1608819355688,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 18:30:00,-1378.0913681261836,-1378.0913681261836,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 19:30:00,-1004.0089787544357,-1004.0089787544357,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 20:30:00,-613.5493044795667,-613.5493044795667,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 21:30:00,-348.3510315523099,-348.3510315523099,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 22:30:00,-156.18856388286713,-156.18856388286713,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-12 23:30:00,-4.945403155920758,-4.945403155920758,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-13 08:30:00,-70.43470658526712,-70.43470658526712,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 09:30:00,-697.6009068791054,-697.6009068791054,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 10:30:00,-1138.4439550053676,-1138.4439550053676,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 11:30:00,-1565.1950778397068,-1565.1950778397068,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 12:30:00,-1838.141040093814,-1838.141040093814,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 13:30:00,-2051.6828051495786,-2051.6828051495786,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 14:30:00,-2170.4519747123186,-2170.4519747123186,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 15:30:00,-2150.312148646951,-2150.312148646951,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 16:30:00,-2040.132406779513,-2040.132406779513,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 17:30:00,-1815.9872478834504,-1815.9872478834504,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 18:30:00,-1492.2941536693515,-1492.2941536693515,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 19:30:00,-1137.8762160370998,-1137.8762160370998,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 20:30:00,-713.755777373749,-713.755777373749,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 21:30:00,-392.6776801615515,-392.6776801615515,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 22:30:00,-146.09244543430214,-146.09244543430214,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-13 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 08:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 11:30:00,-474.86845301112317,-474.86845301112317,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 12:30:00,-872.0102416933869,-872.0102416933869,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 13:30:00,-1097.64212443188,-1097.64212443188,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 14:30:00,-1242.9125360871194,-1242.9125360871194,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 15:30:00,-1335.684307051656,-1335.684307051656,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 16:30:00,-1296.4025816618332,-1296.4025816618332,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 17:30:00,-1091.7671735944123,-1091.7671735944123,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 18:30:00,-825.9574099189585,-825.9574099189585,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 19:30:00,-492.6980652796674,-492.6980652796674,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 20:30:00,-104.98869667572308,-104.98869667572308,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-14 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-14 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 03:30:00,41.29135606835371,41.29135606835371,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-07-15 04:30:00,343.1454032929578,343.1454032929578,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-07-15 05:30:00,533.2130875843604,533.2130875843604,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-07-15 06:30:00,363.8303309134362,363.8303309134362,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-07-15 07:30:00,23.245429366492317,23.245429366492317,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-07-15 08:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 11:30:00,-54.87397954208154,-54.87397954208154,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 12:30:00,-616.9669839144817,-616.9669839144817,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 13:30:00,-901.9771723248095,-901.9771723248095,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 14:30:00,-1069.758852183778,-1069.758852183778,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 15:30:00,-1178.7606095061265,-1178.7606095061265,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 16:30:00,-1134.708279851061,-1134.708279851061,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 17:30:00,-928.4576550281354,-928.4576550281354,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 18:30:00,-653.3286649489355,-653.3286649489355,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 19:30:00,-322.01985112643706,-322.01985112643706,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-15 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-15 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 08:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 10:30:00,-180.452640926801,-180.452640926801,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 11:30:00,-489.88749691171233,-489.88749691171233,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 12:30:00,-805.7559802166188,-805.7559802166188,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 13:30:00,-1197.320784818724,-1197.320784818724,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 14:30:00,-1411.927687788505,-1411.927687788505,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 15:30:00,-1204.5764152783404,-1204.5764152783404,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 16:30:00,-1015.6607974405151,-1015.6607974405151,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 17:30:00,-752.7322320300545,-752.7322320300545,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 18:30:00,-519.0491209434394,-519.0491209434394,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 19:30:00,-276.9165822944342,-276.9165822944342,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 20:30:00,-55.27400245364515,-55.27400245364515,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-16 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-16 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 08:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-17 10:30:00,-555.088570306666,-555.088570306666,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 11:30:00,-1024.6717792816607,-1024.6717792816607,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 12:30:00,-1331.9496510046547,-1331.9496510046547,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 13:30:00,-1516.3008487630914,-1516.3008487630914,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 14:30:00,-1657.4067694170435,-1657.4067694170435,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 15:30:00,-1739.1544239960576,-1739.1544239960576,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 16:30:00,-1652.8297879710944,-1652.8297879710944,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 17:30:00,-1478.9043454331031,-1478.9043454331031,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 18:30:00,-1258.092842648769,-1258.092842648769,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 19:30:00,-826.9827608599107,-826.9827608599107,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 20:30:00,-474.70459835998827,-474.70459835998827,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 21:30:00,-243.44190919971606,-243.44190919971606,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 22:30:00,-81.26745319619931,-81.26745319619931,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-17 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-18 08:30:00,-37.96996245829541,-37.96996245829541,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 09:30:00,-659.063622085986,-659.063622085986,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 10:30:00,-1110.2426984821714,-1110.2426984821714,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 11:30:00,-1521.6666722985765,-1521.6666722985765,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 12:30:00,-1756.0101122173173,-1756.0101122173173,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 13:30:00,-1902.7093391202643,-1902.7093391202643,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 14:30:00,-1997.851414780057,-1997.851414780057,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 15:30:00,-2067.525220663302,-2067.525220663302,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 16:30:00,-2012.2433795235074,-2012.2433795235074,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 17:30:00,-1798.9879433576016,-1798.9879433576016,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 18:30:00,-1590.5213653448563,-1590.5213653448563,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 19:30:00,-1153.6139072570213,-1153.6139072570213,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 20:30:00,-780.2864945714618,-780.2864945714618,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 21:30:00,-524.7231369721094,-524.7231369721094,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 22:30:00,-334.50153493147354,-334.50153493147354,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-18 23:30:00,-179.67365407147918,-179.67365407147918,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 00:30:00,-44.6536831846488,-44.6536831846488,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 01:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-19 02:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-19 03:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-19 04:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-19 05:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-19 06:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-19 07:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-07-19 08:30:00,-293.74883783403675,-293.74883783403675,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 09:30:00,-801.6170037929342,-801.6170037929342,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 10:30:00,-1233.808831097339,-1233.808831097339,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 11:30:00,-1657.4270262498949,-1657.4270262498949,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 12:30:00,-1891.3398376088962,-1891.3398376088962,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 13:30:00,-2059.682636930128,-2059.682636930128,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 14:30:00,-2102.968596056605,-2102.968596056605,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 15:30:00,-2149.2204357878136,-2149.2204357878136,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-07-19 16:30:00,-2081.484114295322,-2081.484114295322,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
